rounds,input_bit_index,output_bit_index,seed,rng_seed,samples,flip_count,flip_rate,baseline_delta
13,147,255,9,20269659,500,243,0.486000,-0.014000
13,147,255,10,20270659,500,241,0.482000,-0.018000
13,147,255,11,20271659,500,256,0.512000,0.012000
13,147,255,12,20272659,500,249,0.498000,-0.002000
13,147,255,13,20273659,500,259,0.518000,0.018000
13,147,255,14,20274659,500,260,0.520000,0.020000
13,147,255,15,20275659,500,260,0.520000,0.020000
13,147,255,16,20276659,500,251,0.502000,0.002000
13,147,255,17,20277659,500,255,0.510000,0.010000
13,147,255,18,20278659,500,235,0.470000,-0.030000
13,147,255,19,20279659,500,247,0.494000,-0.006000
13,147,255,20,20280659,500,242,0.484000,-0.016000
13,148,255,1,20261660,500,266,0.532000,0.032000
13,148,255,2,20262660,500,236,0.472000,-0.028000
13,148,255,3,20263660,500,251,0.502000,0.002000
13,148,255,4,20264660,500,250,0.500000,0.000000
13,148,255,5,20265660,500,240,0.480000,-0.020000
13,148,255,6,20266660,500,244,0.488000,-0.012000
13,148,255,7,20267660,500,261,0.522000,0.022000
13,148,255,8,20268660,500,263,0.526000,0.026000
13,148,255,9,20269660,500,241,0.482000,-0.018000
13,148,255,10,20270660,500,237,0.474000,-0.026000
13,148,255,11,20271660,500,269,0.538000,0.038000
13,148,255,12,20272660,500,263,0.526000,0.026000
13,148,255,13,20273660,500,241,0.482000,-0.018000
13,148,255,14,20274660,500,234,0.468000,-0.032000
13,148,255,15,20275660,500,236,0.472000,-0.028000
13,148,255,16,20276660,500,250,0.500000,0.000000
13,148,255,17,20277660,500,250,0.500000,0.000000
13,148,255,18,20278660,500,256,0.512000,0.012000
13,148,255,19,20279660,500,245,0.490000,-0.010000
13,148,255,20,20280660,500,255,0.510000,0.010000
13,149,255,1,20261661,500,242,0.484000,-0.016000
13,149,255,2,20262661,500,255,0.510000,0.010000
13,149,255,3,20263661,500,269,0.538000,0.038000
13,149,255,4,20264661,500,253,0.506000,0.006000
13,149,255,5,20265661,500,245,0.490000,-0.010000
13,149,255,6,20266661,500,236,0.472000,-0.028000
13,149,255,7,20267661,500,260,0.520000,0.020000
13,149,255,8,20268661,500,247,0.494000,-0.006000
13,149,255,9,20269661,500,246,0.492000,-0.008000
13,149,255,10,20270661,500,265,0.530000,0.030000
13,149,255,11,20271661,500,216,0.432000,-0.068000
13,149,255,12,20272661,500,249,0.498000,-0.002000
13,149,255,13,20273661,500,249,0.498000,-0.002000
13,149,255,14,20274661,500,256,0.512000,0.012000
13,149,255,15,20275661,500,259,0.518000,0.018000
13,149,255,16,20276661,500,263,0.526000,0.026000
13,149,255,17,20277661,500,255,0.510000,0.010000
13,149,255,18,20278661,500,250,0.500000,0.000000
13,149,255,19,20279661,500,248,0.496000,-0.004000
13,149,255,20,20280661,500,247,0.494000,-0.006000
13,150,255,1,20261662,500,255,0.510000,0.010000
13,150,255,2,20262662,500,265,0.530000,0.030000
13,150,255,3,20263662,500,248,0.496000,-0.004000
13,150,255,4,20264662,500,231,0.462000,-0.038000
13,150,255,5,20265662,500,245,0.490000,-0.010000
13,150,255,6,20266662,500,253,0.506000,0.006000
13,150,255,7,20267662,500,245,0.490000,-0.010000
13,150,255,8,20268662,500,246,0.492000,-0.008000
13,150,255,9,20269662,500,263,0.526000,0.026000
13,150,255,10,20270662,500,263,0.526000,0.026000
13,150,255,11,20271662,500,284,0.568000,0.068000
13,150,255,12,20272662,500,244,0.488000,-0.012000
13,150,255,13,20273662,500,249,0.498000,-0.002000
13,150,255,14,20274662,500,244,0.488000,-0.012000
13,150,255,15,20275662,500,259,0.518000,0.018000
13,150,255,16,20276662,500,260,0.520000,0.020000
13,150,255,17,20277662,500,232,0.464000,-0.036000
13,150,255,18,20278662,500,247,0.494000,-0.006000
13,150,255,19,20279662,500,278,0.556000,0.056000
13,150,255,20,20280662,500,232,0.464000,-0.036000
13,151,255,1,20261663,500,240,0.480000,-0.020000
13,151,255,2,20262663,500,265,0.530000,0.030000
13,151,255,3,20263663,500,247,0.494000,-0.006000
13,151,255,4,20264663,500,264,0.528000,0.028000
13,151,255,5,20265663,500,244,0.488000,-0.012000
13,151,255,6,20266663,500,258,0.516000,0.016000
13,151,255,7,20267663,500,243,0.486000,-0.014000
13,151,255,8,20268663,500,264,0.528000,0.028000
13,151,255,9,20269663,500,246,0.492000,-0.008000
13,151,255,10,20270663,500,253,0.506000,0.006000
13,151,255,11,20271663,500,270,0.540000,0.040000
13,151,255,12,20272663,500,232,0.464000,-0.036000
13,151,255,13,20273663,500,244,0.488000,-0.012000
13,151,255,14,20274663,500,250,0.500000,0.000000
13,151,255,15,20275663,500,248,0.496000,-0.004000
13,151,255,16,20276663,500,248,0.496000,-0.004000
13,151,255,17,20277663,500,235,0.470000,-0.030000
13,151,255,18,20278663,500,227,0.454000,-0.046000
13,151,255,19,20279663,500,248,0.496000,-0.004000
13,151,255,20,20280663,500,244,0.488000,-0.012000
13,152,255,1,20261664,500,245,0.490000,-0.010000
13,152,255,2,20262664,500,251,0.502000,0.002000
13,152,255,3,20263664,500,279,0.558000,0.058000
13,152,255,4,20264664,500,269,0.538000,0.038000
13,152,255,5,20265664,500,245,0.490000,-0.010000
13,152,255,6,20266664,500,263,0.526000,0.026000
13,152,255,7,20267664,500,252,0.504000,0.004000
13,152,255,8,20268664,500,241,0.482000,-0.018000
13,152,255,9,20269664,500,246,0.492000,-0.008000
13,152,255,10,20270664,500,236,0.472000,-0.028000
13,152,255,11,20271664,500,286,0.572000,0.072000
13,152,255,12,20272664,500,240,0.480000,-0.020000
13,152,255,13,20273664,500,242,0.484000,-0.016000
13,152,255,14,20274664,500,257,0.514000,0.014000
13,152,255,15,20275664,500,249,0.498000,-0.002000
13,152,255,16,20276664,500,250,0.500000,0.000000
13,152,255,17,20277664,500,252,0.504000,0.004000
13,152,255,18,20278664,500,233,0.466000,-0.034000
13,152,255,19,20279664,500,239,0.478000,-0.022000
13,152,255,20,20280664,500,266,0.532000,0.032000
13,153,255,1,20261665,500,241,0.482000,-0.018000
13,153,255,2,20262665,500,259,0.518000,0.018000
13,153,255,3,20263665,500,239,0.478000,-0.022000
13,153,255,4,20264665,500,245,0.490000,-0.010000
13,153,255,5,20265665,500,234,0.468000,-0.032000
13,153,255,6,20266665,500,248,0.496000,-0.004000
13,153,255,7,20267665,500,249,0.498000,-0.002000
13,153,255,8,20268665,500,255,0.510000,0.010000
13,153,255,9,20269665,500,254,0.508000,0.008000
13,153,255,10,20270665,500,248,0.496000,-0.004000
13,153,255,11,20271665,500,243,0.486000,-0.014000
13,153,255,12,20272665,500,244,0.488000,-0.012000
13,153,255,13,20273665,500,261,0.522000,0.022000
13,153,255,14,20274665,500,251,0.502000,0.002000
13,153,255,15,20275665,500,254,0.508000,0.008000
13,153,255,16,20276665,500,271,0.542000,0.042000
13,153,255,17,20277665,500,264,0.528000,0.028000
13,153,255,18,20278665,500,259,0.518000,0.018000
13,153,255,19,20279665,500,258,0.516000,0.016000
13,153,255,20,20280665,500,261,0.522000,0.022000
13,154,255,1,20261666,500,263,0.526000,0.026000
13,154,255,2,20262666,500,252,0.504000,0.004000
13,154,255,3,20263666,500,249,0.498000,-0.002000
13,154,255,4,20264666,500,282,0.564000,0.064000
13,154,255,5,20265666,500,256,0.512000,0.012000
13,154,255,6,20266666,500,226,0.452000,-0.048000
13,154,255,7,20267666,500,233,0.466000,-0.034000
13,154,255,8,20268666,500,268,0.536000,0.036000
13,154,255,9,20269666,500,242,0.484000,-0.016000
13,154,255,10,20270666,500,258,0.516000,0.016000
13,154,255,11,20271666,500,241,0.482000,-0.018000
13,154,255,12,20272666,500,243,0.486000,-0.014000
13,154,255,13,20273666,500,257,0.514000,0.014000
13,154,255,14,20274666,500,246,0.492000,-0.008000
13,154,255,15,20275666,500,261,0.522000,0.022000
13,154,255,16,20276666,500,259,0.518000,0.018000
13,154,255,17,20277666,500,241,0.482000,-0.018000
13,154,255,18,20278666,500,248,0.496000,-0.004000
13,154,255,19,20279666,500,252,0.504000,0.004000
13,154,255,20,20280666,500,262,0.524000,0.024000
13,155,255,1,20261667,500,256,0.512000,0.012000
13,155,255,2,20262667,500,260,0.520000,0.020000
13,155,255,3,20263667,500,238,0.476000,-0.024000
13,155,255,4,20264667,500,251,0.502000,0.002000
13,155,255,5,20265667,500,258,0.516000,0.016000
13,155,255,6,20266667,500,254,0.508000,0.008000
13,155,255,7,20267667,500,249,0.498000,-0.002000
13,155,255,8,20268667,500,251,0.502000,0.002000
13,155,255,9,20269667,500,243,0.486000,-0.014000
13,155,255,10,20270667,500,246,0.492000,-0.008000
13,155,255,11,20271667,500,248,0.496000,-0.004000
13,155,255,12,20272667,500,262,0.524000,0.024000
13,155,255,13,20273667,500,264,0.528000,0.028000
13,155,255,14,20274667,500,255,0.510000,0.010000
13,155,255,15,20275667,500,237,0.474000,-0.026000
13,155,255,16,20276667,500,254,0.508000,0.008000
13,155,255,17,20277667,500,247,0.494000,-0.006000
13,155,255,18,20278667,500,266,0.532000,0.032000
13,155,255,19,20279667,500,259,0.518000,0.018000
13,155,255,20,20280667,500,249,0.498000,-0.002000
13,156,255,1,20261668,500,263,0.526000,0.026000
13,156,255,2,20262668,500,238,0.476000,-0.024000
13,156,255,3,20263668,500,256,0.512000,0.012000
13,156,255,4,20264668,500,256,0.512000,0.012000
13,156,255,5,20265668,500,237,0.474000,-0.026000
13,156,255,6,20266668,500,248,0.496000,-0.004000
13,156,255,7,20267668,500,258,0.516000,0.016000
13,156,255,8,20268668,500,228,0.456000,-0.044000
13,156,255,9,20269668,500,236,0.472000,-0.028000
13,156,255,10,20270668,500,243,0.486000,-0.014000
13,156,255,11,20271668,500,245,0.490000,-0.010000
13,156,255,12,20272668,500,255,0.510000,0.010000
13,156,255,13,20273668,500,246,0.492000,-0.008000
13,156,255,14,20274668,500,252,0.504000,0.004000
13,156,255,15,20275668,500,237,0.474000,-0.026000
13,156,255,16,20276668,500,263,0.526000,0.026000
13,156,255,17,20277668,500,245,0.490000,-0.010000
13,156,255,18,20278668,500,241,0.482000,-0.018000
13,156,255,19,20279668,500,255,0.510000,0.010000
13,156,255,20,20280668,500,242,0.484000,-0.016000
13,157,255,1,20261669,500,246,0.492000,-0.008000
13,157,255,2,20262669,500,270,0.540000,0.040000
13,157,255,3,20263669,500,237,0.474000,-0.026000
13,157,255,4,20264669,500,239,0.478000,-0.022000
13,157,255,5,20265669,500,242,0.484000,-0.016000
13,157,255,6,20266669,500,247,0.494000,-0.006000
13,157,255,7,20267669,500,257,0.514000,0.014000
13,157,255,8,20268669,500,239,0.478000,-0.022000
13,157,255,9,20269669,500,236,0.472000,-0.028000
13,157,255,10,20270669,500,259,0.518000,0.018000
13,157,255,11,20271669,500,233,0.466000,-0.034000
13,157,255,12,20272669,500,252,0.504000,0.004000
13,157,255,13,20273669,500,252,0.504000,0.004000
13,157,255,14,20274669,500,257,0.514000,0.014000
13,157,255,15,20275669,500,247,0.494000,-0.006000
13,157,255,16,20276669,500,241,0.482000,-0.018000
13,157,255,17,20277669,500,244,0.488000,-0.012000
13,157,255,18,20278669,500,258,0.516000,0.016000
13,157,255,19,20279669,500,232,0.464000,-0.036000
13,157,255,20,20280669,500,265,0.530000,0.030000
13,158,255,1,20261670,500,243,0.486000,-0.014000
13,158,255,2,20262670,500,257,0.514000,0.014000
13,158,255,3,20263670,500,258,0.516000,0.016000
13,158,255,4,20264670,500,251,0.502000,0.002000
13,158,255,5,20265670,500,233,0.466000,-0.034000
13,158,255,6,20266670,500,233,0.466000,-0.034000
13,158,255,7,20267670,500,231,0.462000,-0.038000
13,158,255,8,20268670,500,270,0.540000,0.040000
13,158,255,9,20269670,500,230,0.460000,-0.040000
13,158,255,10,20270670,500,271,0.542000,0.042000
13,158,255,11,20271670,500,247,0.494000,-0.006000
13,158,255,12,20272670,500,251,0.502000,0.002000
13,158,255,13,20273670,500,242,0.484000,-0.016000
13,158,255,14,20274670,500,231,0.462000,-0.038000
13,158,255,15,20275670,500,268,0.536000,0.036000
13,158,255,16,20276670,500,254,0.508000,0.008000
13,158,255,17,20277670,500,229,0.458000,-0.042000
13,158,255,18,20278670,500,256,0.512000,0.012000
13,158,255,19,20279670,500,252,0.504000,0.004000
13,158,255,20,20280670,500,248,0.496000,-0.004000
13,159,255,1,20261671,500,266,0.532000,0.032000
13,159,255,2,20262671,500,246,0.492000,-0.008000
13,159,255,3,20263671,500,263,0.526000,0.026000
13,159,255,4,20264671,500,247,0.494000,-0.006000
13,159,255,5,20265671,500,254,0.508000,0.008000
13,159,255,6,20266671,500,240,0.480000,-0.020000
13,159,255,7,20267671,500,241,0.482000,-0.018000
13,159,255,8,20268671,500,238,0.476000,-0.024000
13,159,255,9,20269671,500,247,0.494000,-0.006000
13,159,255,10,20270671,500,239,0.478000,-0.022000
13,159,255,11,20271671,500,258,0.516000,0.016000
13,159,255,12,20272671,500,251,0.502000,0.002000
13,159,255,13,20273671,500,249,0.498000,-0.002000
13,159,255,14,20274671,500,241,0.482000,-0.018000
13,159,255,15,20275671,500,261,0.522000,0.022000
13,159,255,16,20276671,500,233,0.466000,-0.034000
13,159,255,17,20277671,500,241,0.482000,-0.018000
13,159,255,18,20278671,500,253,0.506000,0.006000
13,159,255,19,20279671,500,233,0.466000,-0.034000
13,159,255,20,20280671,500,274,0.548000,0.048000
13,160,255,1,20261672,500,250,0.500000,0.000000
13,160,255,2,20262672,500,265,0.530000,0.030000
13,160,255,3,20263672,500,263,0.526000,0.026000
13,160,255,4,20264672,500,234,0.468000,-0.032000
13,160,255,5,20265672,500,257,0.514000,0.014000
13,160,255,6,20266672,500,255,0.510000,0.010000
13,160,255,7,20267672,500,255,0.510000,0.010000
13,160,255,8,20268672,500,239,0.478000,-0.022000
13,160,255,9,20269672,500,248,0.496000,-0.004000
13,160,255,10,20270672,500,277,0.554000,0.054000
13,160,255,11,20271672,500,234,0.468000,-0.032000
13,160,255,12,20272672,500,269,0.538000,0.038000
13,160,255,13,20273672,500,251,0.502000,0.002000
13,160,255,14,20274672,500,252,0.504000,0.004000
13,160,255,15,20275672,500,248,0.496000,-0.004000
13,160,255,16,20276672,500,237,0.474000,-0.026000
13,160,255,17,20277672,500,248,0.496000,-0.004000
13,160,255,18,20278672,500,234,0.468000,-0.032000
13,160,255,19,20279672,500,233,0.466000,-0.034000
13,160,255,20,20280672,500,243,0.486000,-0.014000
13,161,255,1,20261673,500,274,0.548000,0.048000
13,161,255,2,20262673,500,229,0.458000,-0.042000
13,161,255,3,20263673,500,227,0.454000,-0.046000
13,161,255,4,20264673,500,253,0.506000,0.006000
13,161,255,5,20265673,500,243,0.486000,-0.014000
13,161,255,6,20266673,500,250,0.500000,0.000000
13,161,255,7,20267673,500,244,0.488000,-0.012000
13,161,255,8,20268673,500,238,0.476000,-0.024000
13,161,255,9,20269673,500,245,0.490000,-0.010000
13,161,255,10,20270673,500,243,0.486000,-0.014000
13,161,255,11,20271673,500,252,0.504000,0.004000
13,161,255,12,20272673,500,237,0.474000,-0.026000
13,161,255,13,20273673,500,243,0.486000,-0.014000
13,161,255,14,20274673,500,241,0.482000,-0.018000
13,161,255,15,20275673,500,268,0.536000,0.036000
13,161,255,16,20276673,500,253,0.506000,0.006000
13,161,255,17,20277673,500,246,0.492000,-0.008000
13,161,255,18,20278673,500,256,0.512000,0.012000
13,161,255,19,20279673,500,240,0.480000,-0.020000
13,161,255,20,20280673,500,261,0.522000,0.022000
13,162,255,1,20261674,500,253,0.506000,0.006000
13,162,255,2,20262674,500,233,0.466000,-0.034000
13,162,255,3,20263674,500,258,0.516000,0.016000
13,162,255,4,20264674,500,264,0.528000,0.028000
13,162,255,5,20265674,500,244,0.488000,-0.012000
13,162,255,6,20266674,500,246,0.492000,-0.008000
13,162,255,7,20267674,500,262,0.524000,0.024000
13,162,255,8,20268674,500,254,0.508000,0.008000
13,162,255,9,20269674,500,253,0.506000,0.006000
13,162,255,10,20270674,500,231,0.462000,-0.038000
13,162,255,11,20271674,500,258,0.516000,0.016000
13,162,255,12,20272674,500,236,0.472000,-0.028000
13,162,255,13,20273674,500,250,0.500000,0.000000
13,162,255,14,20274674,500,251,0.502000,0.002000
13,162,255,15,20275674,500,245,0.490000,-0.010000
13,162,255,16,20276674,500,252,0.504000,0.004000
13,162,255,17,20277674,500,230,0.460000,-0.040000
13,162,255,18,20278674,500,270,0.540000,0.040000
13,162,255,19,20279674,500,230,0.460000,-0.040000
13,162,255,20,20280674,500,261,0.522000,0.022000
13,163,255,1,20261675,500,241,0.482000,-0.018000
13,163,255,2,20262675,500,256,0.512000,0.012000
13,163,255,3,20263675,500,248,0.496000,-0.004000
13,163,255,4,20264675,500,245,0.490000,-0.010000
13,163,255,5,20265675,500,258,0.516000,0.016000
13,163,255,6,20266675,500,239,0.478000,-0.022000
13,163,255,7,20267675,500,255,0.510000,0.010000
13,163,255,8,20268675,500,267,0.534000,0.034000
13,163,255,9,20269675,500,246,0.492000,-0.008000
13,163,255,10,20270675,500,239,0.478000,-0.022000
13,163,255,11,20271675,500,256,0.512000,0.012000
13,163,255,12,20272675,500,252,0.504000,0.004000
13,163,255,13,20273675,500,251,0.502000,0.002000
13,163,255,14,20274675,500,255,0.510000,0.010000
13,163,255,15,20275675,500,237,0.474000,-0.026000
13,163,255,16,20276675,500,248,0.496000,-0.004000
13,163,255,17,20277675,500,264,0.528000,0.028000
13,163,255,18,20278675,500,247,0.494000,-0.006000
13,163,255,19,20279675,500,249,0.498000,-0.002000
13,163,255,20,20280675,500,270,0.540000,0.040000
13,164,255,1,20261676,500,259,0.518000,0.018000
13,164,255,2,20262676,500,250,0.500000,0.000000
13,164,255,3,20263676,500,264,0.528000,0.028000
13,164,255,4,20264676,500,230,0.460000,-0.040000
13,164,255,5,20265676,500,235,0.470000,-0.030000
13,164,255,6,20266676,500,253,0.506000,0.006000
13,164,255,7,20267676,500,257,0.514000,0.014000
13,164,255,8,20268676,500,252,0.504000,0.004000
13,164,255,9,20269676,500,248,0.496000,-0.004000
13,164,255,10,20270676,500,239,0.478000,-0.022000
13,164,255,11,20271676,500,261,0.522000,0.022000
13,164,255,12,20272676,500,235,0.470000,-0.030000
13,164,255,13,20273676,500,254,0.508000,0.008000
13,164,255,14,20274676,500,256,0.512000,0.012000
13,164,255,15,20275676,500,244,0.488000,-0.012000
13,164,255,16,20276676,500,275,0.550000,0.050000
13,164,255,17,20277676,500,239,0.478000,-0.022000
13,164,255,18,20278676,500,247,0.494000,-0.006000
13,164,255,19,20279676,500,253,0.506000,0.006000
13,164,255,20,20280676,500,254,0.508000,0.008000
13,165,255,1,20261677,500,255,0.510000,0.010000
13,165,255,2,20262677,500,249,0.498000,-0.002000
13,165,255,3,20263677,500,234,0.468000,-0.032000
13,165,255,4,20264677,500,249,0.498000,-0.002000
13,165,255,5,20265677,500,261,0.522000,0.022000
13,165,255,6,20266677,500,246,0.492000,-0.008000
13,165,255,7,20267677,500,231,0.462000,-0.038000
13,165,255,8,20268677,500,261,0.522000,0.022000
13,165,255,9,20269677,500,247,0.494000,-0.006000
13,165,255,10,20270677,500,248,0.496000,-0.004000
13,165,255,11,20271677,500,265,0.530000,0.030000
13,165,255,12,20272677,500,240,0.480000,-0.020000
13,165,255,13,20273677,500,259,0.518000,0.018000
13,165,255,14,20274677,500,248,0.496000,-0.004000
13,165,255,15,20275677,500,242,0.484000,-0.016000
13,165,255,16,20276677,500,250,0.500000,0.000000
13,165,255,17,20277677,500,253,0.506000,0.006000
13,165,255,18,20278677,500,244,0.488000,-0.012000
13,165,255,19,20279677,500,268,0.536000,0.036000
13,165,255,20,20280677,500,237,0.474000,-0.026000
13,166,255,1,20261678,500,267,0.534000,0.034000
13,166,255,2,20262678,500,241,0.482000,-0.018000
13,166,255,3,20263678,500,257,0.514000,0.014000
13,166,255,4,20264678,500,229,0.458000,-0.042000
13,166,255,5,20265678,500,247,0.494000,-0.006000
13,166,255,6,20266678,500,251,0.502000,0.002000
13,166,255,7,20267678,500,233,0.466000,-0.034000
13,166,255,8,20268678,500,253,0.506000,0.006000
13,166,255,9,20269678,500,255,0.510000,0.010000
13,166,255,10,20270678,500,240,0.480000,-0.020000
13,166,255,11,20271678,500,252,0.504000,0.004000
13,166,255,12,20272678,500,244,0.488000,-0.012000
13,166,255,13,20273678,500,239,0.478000,-0.022000
13,166,255,14,20274678,500,257,0.514000,0.014000
13,166,255,15,20275678,500,240,0.480000,-0.020000
13,166,255,16,20276678,500,255,0.510000,0.010000
13,166,255,17,20277678,500,243,0.486000,-0.014000
13,166,255,18,20278678,500,239,0.478000,-0.022000
13,166,255,19,20279678,500,250,0.500000,0.000000
13,166,255,20,20280678,500,251,0.502000,0.002000
